Family_name;Number_of_sequences
CLU_068039_0_0; 286
CLU_068057_0_0; 3248
CLU_068086_0_0; 227
CLU_068199_1_0; 321
CLU_068199_2_1; 2106
CLU_068224_0_0; 1657
CLU_068226_6_0; 1086
CLU_068229_0_0; 99
CLU_068238_0_0; 5351
CLU_068239_0_0; 3631
CLU_068244_1_1; 524
CLU_068376_1_1; 8
CLU_068413_0_0; 46
CLU_068434_1_0; 126
CLU_068443_2_1; 15
CLU_068449_3_0; 2523
CLU_068457_0_0; 2468
CLU_068457_0_1; 310
CLU_068457_2_0; 11033
CLU_068461_1_1; 545
CLU_068508_0_0; 1335
CLU_068508_1_0; 317
CLU_068508_1_1; 2965
CLU_068510_3_1; 1051
CLU_068529_2_0; 2558
CLU_068610_0_0; 54
CLU_068627_1_0; 2106
CLU_068637_0_0; 132
CLU_068638_0_0; 3
CLU_068658_0_0; 1866
CLU_068673_0_0; 31
CLU_068888_0_0; 1761
CLU_068890_1_1; 371
CLU_068890_4_1; 64
CLU_068979_12_1; 4683
CLU_068979_13_1; 3284
CLU_068979_13_2; 1870
CLU_068979_2_0; 2234
CLU_068979_2_1; 459
CLU_068979_5_1; 1217
CLU_068979_5_2; 625
CLU_068979_5_5; 2347
CLU_068979_7_1; 277
CLU_068979_8_2; 9327
CLU_068979_8_3; 45
CLU_068979_8_4; 676
CLU_069054_4_2; 2335
CLU_069054_5_1; 3138
CLU_069054_5_2; 3905
CLU_069054_5_3; 3684
CLU_069088_0_0; 2324
CLU_069099_0_0; 14
CLU_069129_5_0; 337
CLU_069129_5_2; 4777
CLU_069253_0_2; 865
CLU_069318_1_0; 599
CLU_069356_0_2; 97
CLU_069356_10_0; 2125
CLU_069356_10_2; 51
CLU_069356_1_0; 3288
CLU_069356_11_0; 1956
CLU_069356_1_1; 387
CLU_069356_12_10; 230
CLU_069356_12_2; 6655
CLU_069356_12_3; 5047
CLU_069356_12_4; 7071
CLU_069356_12_9; 2142
CLU_069356_1_2; 2196
CLU_069356_1_4; 707
CLU_069356_15_10; 544
CLU_069356_15_12; 4182
CLU_069356_15_3; 1130
CLU_069356_15_4; 2594
CLU_069356_16_0; 1901
CLU_069356_17_1; 2702
CLU_069356_17_3; 310
CLU_069356_19_1; 819
CLU_069356_20_1; 159
CLU_069356_21_0; 336
CLU_069356_21_1; 295
CLU_069356_21_2; 3360
CLU_069356_2_1; 1931
CLU_069356_22_0; 1813
CLU_069356_2_2; 1939
CLU_069356_23_1; 2730
CLU_069356_24_2; 2665
CLU_069356_2_4; 129
CLU_069356_25_2; 464
CLU_069356_25_6; 2654
CLU_069356_27_0; 2595
CLU_069356_27_1; 703
CLU_069356_28_0; 5492
CLU_069356_28_1; 6956
CLU_069356_28_2; 1505
CLU_069356_28_4; 715
CLU_069356_29_2; 389
CLU_069356_32_0; 3386
CLU_069356_40_0; 1064
CLU_069356_40_5; 297
CLU_069356_4_1; 254
CLU_069356_43_2; 2753
CLU_069356_45_1; 1717
CLU_069356_45_2; 956
CLU_069356_46_0; 975
CLU_069356_46_2; 466
CLU_069356_5_0; 2313
CLU_069356_7_2; 204
CLU_069356_8_0; 231
CLU_069356_9_0; 1775
CLU_069513_0_0; 701
CLU_069532_0_0; 2072
CLU_069532_2_0; 1747
CLU_069535_0_0; 7811
CLU_069543_2_0; 585
CLU_069543_2_1; 613
CLU_069543_3_0; 202
CLU_069543_5_0; 178
CLU_069543_5_1; 112
CLU_069543_5_2; 337
CLU_069585_0_0; 3
CLU_069613_0_0; 275
CLU_069674_2_0; 6265
CLU_069688_2_1; 1082
CLU_069765_0_0; 2584
CLU_069765_3_1; 5137
CLU_070010_0_0; 95
CLU_070025_0_2; 444
CLU_070028_0_0; 214
CLU_070055_0_0; 1894
CLU_070300_0_0; 52
CLU_070306_0_0; 59
CLU_070319_1_1; 309
CLU_070326_0_0; 659
CLU_070331_1_0; 2365
CLU_070456_1_1; 1411
CLU_070510_2_0; 1481
CLU_070541_0_0; 2088
CLU_070585_0_0; 1297
CLU_070764_0_1; 234
CLU_070764_0_2; 2358
CLU_070764_1_0; 125
CLU_070764_3_1; 2327
CLU_070764_4_1; 6303
CLU_070764_4_2; 535
CLU_070764_4_5; 2374
CLU_070764_5_0; 3190
CLU_070764_5_1; 3769
CLU_070764_6_0; 552
CLU_070764_7_0; 659
CLU_070764_7_1; 917
CLU_070764_7_3; 722
CLU_070764_8_0; 168
CLU_070768_0_2; 3449
CLU_070768_2_1; 5207
CLU_070768_2_2; 4316
CLU_070768_5_1; 3753
CLU_070818_0_0; 24
CLU_070848_1_0; 1097
CLU_070848_1_1; 1190
CLU_070996_0_0; 362
CLU_071003_1_2; 3157
CLU_071003_3_0; 4135
CLU_071013_1_0; 85
CLU_071026_1_0; 118
CLU_071037_0_0; 4603
CLU_071232_0_0; 109
CLU_071330_2_0; 2415
CLU_071415_1_1; 2558
CLU_071415_2_2; 1639
CLU_071415_2_3; 5035
CLU_071415_3_3; 647
CLU_071472_0_3; 5528
CLU_071472_3_0; 2020
CLU_071472_3_1; 2920
CLU_071501_0_0; 172
CLU_071543_0_0; 2950
CLU_071584_0_0; 833
CLU_071589_0_1; 51393
CLU_071597_0_0; 319
CLU_071599_0_0; 3152
CLU_071600_0_0; 2004
CLU_071608_0_0; 2702
CLU_071689_0_0; 1607
CLU_071760_2_0; 27
CLU_071797_0_0; 821
CLU_071818_0_1; 849
CLU_071818_2_0; 1086
CLU_071832_0_0; 105
CLU_071837_0_0; 2409
CLU_071837_2_2; 4711
CLU_072001_1_0; 1629
CLU_072030_0_0; 110
CLU_072045_1_1; 460
CLU_072057_0_0; 153
CLU_072064_0_0; 132
CLU_072073_0_0; 92
CLU_072226_1_1; 12260
CLU_072264_0_0; 123
CLU_072265_1_1; 2488
CLU_072272_0_0; 25
CLU_072439_5_0; 11683
CLU_072440_1_2; 911
CLU_072440_2_2; 498
CLU_072531_2_0; 9697
CLU_072531_5_2; 3293
CLU_072531_6_0; 5327
CLU_072551_0_0; 4402
CLU_072561_0_0; 8418
CLU_072577_0_0; 533
CLU_072626_3_0; 799
CLU_072626_3_2; 1213
CLU_072626_4_0; 4932
CLU_072736_0_0; 1548
CLU_072746_0_1; 74
CLU_072746_1_0; 90
CLU_072746_2_0; 27
CLU_072786_3_0; 26
CLU_072786_5_0; 194
CLU_072786_5_1; 87
CLU_072786_6_0; 159
CLU_072786_7_0; 1181
CLU_072786_7_1; 1725
CLU_072799_1_2; 15
CLU_072939_0_1; 1594
CLU_072952_1_0; 2337
CLU_072993_1_4; 729
CLU_073018_0_0; 21
CLU_073027_0_1; 443
CLU_073042_0_0; 253
CLU_073042_0_1; 31
CLU_073067_0_0; 3249
CLU_073076_2_2; 525
CLU_073125_1_0; 5508
CLU_073198_1_0; 3983
CLU_073198_1_1; 2236
CLU_073198_1_2; 490
CLU_073258_0_0; 129
CLU_073268_2_0; 841
CLU_073284_0_0; 158
CLU_073294_1_0; 910
CLU_073313_0_0; 32
CLU_073317_0_0; 159
CLU_073321_0_0; 1640
CLU_073524_0_0; 11
CLU_073529_0_2; 6260
CLU_073534_0_0; 4750
CLU_073549_0_0; 21
CLU_073559_0_0; 183
CLU_073571_0_1; 30
CLU_073578_0_0; 293
CLU_073589_1_0; 3262
CLU_073589_2_0; 11995
CLU_073615_0_0; 10037
CLU_073615_0_2; 294
CLU_073615_2_0; 708
CLU_073626_1_0; 8090
CLU_073626_1_1; 3919
CLU_073785_0_0; 210
CLU_073785_1_0; 242
CLU_073836_0_0; 2003
CLU_073837_0_0; 242
CLU_073843_2_0; 197
CLU_073912_1_0; 190
CLU_073981_2_0; 9273
CLU_073981_2_1; 3008
CLU_074035_0_0; 229
CLU_074037_0_0; 176
CLU_074041_0_0; 421
CLU_074119_0_0; 401
CLU_074237_2_0; 3976
CLU_074237_2_1; 7925
CLU_074343_0_0; 178
CLU_074356_1_0; 168
CLU_074356_1_1; 109
CLU_074357_0_0; 55
CLU_074359_0_0; 46
CLU_074390_2_1; 710
CLU_074407_2_0; 4132
CLU_074407_2_2; 5599
CLU_074522_0_0; 747
CLU_074522_0_1; 4529
CLU_074529_0_0; 15
CLU_074563_0_0; 3488
CLU_074586_0_0; 3008
CLU_074693_1_1; 12834
CLU_074757_1_0; 85
CLU_074761_0_2; 329
CLU_074761_1_1; 181
CLU_074775_0_0; 2613
CLU_074797_0_0; 2953
CLU_074809_0_0; 55
CLU_074816_0_0; 1384
CLU_074878_0_1; 3120
CLU_074878_1_0; 310
CLU_074878_1_1; 5266
CLU_074878_2_1; 2177
CLU_074944_0_0; 2555
CLU_074944_0_1; 7448
CLU_074944_2_1; 854
CLU_075024_1_0; 1727
CLU_075045_0_0; 3122
CLU_075053_0_3; 305
CLU_075053_15_1; 70
CLU_075053_16_0; 277
CLU_075053_16_3; 331
CLU_075053_3_1; 517
CLU_075053_3_2; 1252
CLU_075053_3_4; 3410
CLU_075053_3_5; 2906
CLU_075053_3_7; 59
CLU_075053_4_0; 1631
CLU_075053_4_1; 1088
CLU_075053_7_2; 232
CLU_075053_9_2; 874
CLU_075076_0_0; 1885
CLU_075248_0_0; 312
CLU_075277_0_0; 1551
CLU_075311_0_0; 9473
CLU_075505_0_0; 196
CLU_075520_0_0; 1564
CLU_075662_2_0; 492
CLU_075687_2_0; 4905
CLU_075763_0_0; 36
CLU_075800_0_0; 1402
CLU_075808_1_0; 1836
CLU_075821_0_0; 313
CLU_075826_0_0; 4873
CLU_075826_1_0; 2116
CLU_075826_2_2; 2633
CLU_075939_2_0; 761
CLU_075939_2_1; 4146
CLU_076014_0_0; 93
CLU_076068_1_0; 12
CLU_076075_2_0; 1740
CLU_076077_0_0; 129
CLU_076204_1_0; 2036
CLU_076278_0_0; 12081
CLU_076280_3_2; 73
CLU_076302_0_0; 993
CLU_076303_0_0; 1942
CLU_076307_1_0; 25
CLU_076312_3_0; 482
CLU_076324_0_0; 1981
CLU_076326_0_0; 94
CLU_076364_0_1; 54
CLU_076368_0_3; 161
CLU_076368_1_0; 141
CLU_076368_2_0; 77
CLU_076368_2_2; 89
CLU_076826_0_0; 225
CLU_076831_0_0; 2359
CLU_076858_0_0; 3403
CLU_076901_1_0; 7441
CLU_076901_1_1; 1286
CLU_077089_0_0; 382
CLU_077095_2_1; 4749
CLU_077108_0_0; 567
CLU_077110_0_0; 133
CLU_077117_0_1; 1683
CLU_077138_0_0; 68
CLU_077168_1_0; 2798
CLU_077168_4_0; 582
CLU_077168_4_1; 624
CLU_077196_4_1; 485
CLU_077358_1_0; 2537
CLU_077358_1_1; 701
CLU_077358_2_2; 2744
CLU_077358_2_3; 3789
CLU_077358_4_0; 1775
CLU_077358_4_1; 1814
CLU_077358_4_2; 168
CLU_077375_0_1; 15384
CLU_077377_0_0; 4457
CLU_077377_1_0; 304
CLU_077379_0_0; 10
CLU_077384_1_0; 4826
CLU_077537_0_1; 427
CLU_077537_1_0; 704
CLU_077537_3_1; 3305
CLU_077585_1_0; 1814
CLU_077609_0_0; 571
CLU_077623_0_0; 1525
CLU_077636_0_1; 571
CLU_077636_1_0; 3131
CLU_077638_1_0; 322
CLU_077650_7_1; 2070
CLU_077738_0_0; 701
CLU_077738_2_0; 6973
CLU_077795_1_1; 4241
CLU_077795_2_1; 2688
CLU_077882_0_0; 222
CLU_077882_0_1; 1328
CLU_077904_1_0; 467
CLU_077916_0_0; 1665
CLU_077931_0_1; 4093
CLU_077935_0_0; 287
CLU_077936_0_0; 464
CLU_077951_0_0; 211
CLU_078181_0_0; 1690
CLU_078226_0_0; 274
CLU_078475_0_0; 2634
CLU_078499_0_1; 106
CLU_078518_2_1; 6764
CLU_078518_3_0; 1213
CLU_078713_0_0; 52
CLU_078728_0_0; 188
CLU_078742_0_0; 1071
CLU_078758_0_2; 3556
CLU_078758_1_0; 2245
CLU_078758_1_3; 196
CLU_078793_0_0; 371
CLU_078858_2_1; 12233
CLU_078912_1_0; 3078
CLU_078912_1_2; 1524
CLU_078912_5_1; 632
CLU_078938_3_0; 1469
CLU_078938_4_1; 3108
CLU_078985_0_0; 161
CLU_079190_1_0; 5090
CLU_079215_4_5; 3130
CLU_079260_1_1; 260
CLU_079283_3_0; 407
CLU_079283_4_0; 7470
CLU_079283_5_0; 2931
CLU_079283_5_1; 470
CLU_079292_0_0; 3497
CLU_079302_0_0; 22
CLU_079334_0_0; 459
CLU_079503_1_0; 1982
CLU_079503_3_2; 63
CLU_079563_0_0; 3
CLU_079564_1_0; 43
CLU_079589_0_0; 882
CLU_079600_0_0; 25
CLU_079628_0_0; 920
CLU_079653_3_0; 471
CLU_079764_0_0; 5707
CLU_079764_2_0; 3820
CLU_079860_0_0; 74
CLU_079880_1_0; 832
CLU_079904_1_2; 191
CLU_079910_0_0; 106
CLU_079959_0_0; 2116
CLU_079959_0_2; 8109
CLU_080090_0_0; 1909
CLU_080136_0_0; 1026
CLU_080158_0_2; 1524
CLU_080158_4_0; 752
CLU_080231_3_0; 128
CLU_080231_3_1; 3
CLU_080344_4_0; 368
CLU_080351_1_0; 87
CLU_080373_3_2; 342
CLU_080384_0_1; 2067
CLU_080390_0_0; 2265
CLU_080650_0_0; 249
CLU_080664_3_0; 294
CLU_080664_4_2; 197
CLU_080664_5_0; 88
CLU_080664_9_1; 20
CLU_080676_1_0; 1503
CLU_080697_0_0; 35
CLU_080718_1_0; 1612
CLU_080880_3_0; 2612
CLU_080904_3_0; 2352
CLU_080923_0_0; 201
CLU_080941_0_0; 430
CLU_080982_0_0; 148
CLU_080984_2_0; 1743
CLU_080985_1_0; 205
CLU_080999_3_1; 2645
CLU_080999_4_0; 2690
CLU_081202_1_0; 120
CLU_081251_0_1; 348
CLU_081251_2_1; 1886
CLU_081284_0_0; 51
CLU_081285_2_0; 347
CLU_081304_0_0; 32
CLU_081304_1_2; 681
CLU_081378_0_3; 8029
CLU_081496_0_0; 1818
CLU_081538_2_0; 481
CLU_081560_0_0; 3710
CLU_081588_0_0; 86
CLU_081588_3_0; 55
CLU_081811_1_1; 335
CLU_081811_2_3; 246
CLU_081822_0_0; 212
CLU_081825_0_0; 3791
CLU_081825_1_0; 3779
CLU_081853_0_0; 1190
CLU_081853_2_0; 1094
CLU_081854_0_0; 6415
CLU_081861_3_0; 332
CLU_081974_4_3; 2088
CLU_081974_4_5; 51
CLU_082080_0_2; 5563
CLU_082080_0_3; 3031
CLU_082094_0_0; 1587
CLU_082102_2_0; 516
CLU_082117_0_0; 71
CLU_082122_0_0; 1508
CLU_082184_2_2; 11503
CLU_082268_0_0; 9081
CLU_082329_0_0; 1833
CLU_082349_4_1; 320
CLU_082377_0_0; 1796
CLU_082381_1_0; 1523
CLU_082408_0_0; 163
CLU_082566_1_1; 2544
CLU_082632_5_0; 152
CLU_082632_5_1; 783
CLU_082632_5_2; 3223
CLU_082643_0_0; 319
CLU_082677_0_0; 78
CLU_082687_0_0; 528
CLU_082693_1_0; 162
CLU_082693_1_1; 147
CLU_082709_0_0; 49
CLU_082724_0_0; 2644
CLU_082738_0_0; 3945
CLU_082760_4_0; 258
CLU_082760_5_1; 668
CLU_082760_5_2; 126
CLU_082760_6_0; 1281
CLU_082805_4_0; 2382
CLU_082825_0_0; 571
CLU_082962_0_0; 283
CLU_082983_0_0; 57
CLU_082991_0_0; 288
CLU_082998_0_0; 38
CLU_083028_0_0; 85
CLU_083053_5_1; 59
CLU_083237_0_0; 7
CLU_083244_0_0; 53
CLU_083252_4_0; 3265
CLU_083275_1_0; 94
CLU_083279_0_0; 2237
CLU_083287_15_1; 5994
CLU_083287_18_0; 2572
CLU_083287_18_2; 7477
CLU_083287_18_5; 2385
CLU_083287_18_6; 6342
CLU_083287_18_7; 976
CLU_083287_22_1; 1699
CLU_083287_2_2; 992
CLU_083287_27_0; 1796
CLU_083287_27_2; 5339
CLU_083287_27_4; 1948
CLU_083287_27_5; 1482
CLU_083287_29_2; 179
CLU_083287_30_3; 112
CLU_083287_3_2; 7587
CLU_083287_35_3; 1962
CLU_083287_4_0; 1638
CLU_083287_4_2; 511
CLU_083287_4_4; 2134
CLU_083287_5_2; 43
CLU_083287_8_0; 696
CLU_083287_8_1; 1587
CLU_083287_8_4; 158
CLU_083300_0_0; 1273
CLU_083466_5_2; 1886
CLU_083486_0_1; 1616
CLU_083552_0_0; 2272
CLU_083552_3_1; 728
CLU_083583_0_0; 679
CLU_083593_0_0; 2627
CLU_083593_1_0; 248
CLU_083625_0_0; 755
CLU_083758_1_0; 8450
CLU_083835_3_1; 357
CLU_083835_4_0; 1697
CLU_083846_0_0; 2680
CLU_083863_0_0; 1955
CLU_083883_0_0; 144
CLU_083918_2_0; 3239
CLU_083918_3_2; 3702
CLU_083987_3_1; 586
CLU_083987_3_3; 8862
CLU_084115_0_1; 90
CLU_084145_1_0; 341
CLU_084186_1_0; 72
CLU_084206_0_0; 399
CLU_084247_3_1; 463
CLU_084253_1_1; 466
CLU_084257_0_0; 1840
CLU_084338_1_3; 4007
CLU_084338_2_0; 3098
CLU_084338_2_1; 808
CLU_084426_0_0; 435
CLU_084458_0_0; 398
CLU_084517_2_0; 158
CLU_084603_1_1; 2013
CLU_084603_2_1; 1966
CLU_084603_2_3; 458
CLU_084630_2_0; 4788
CLU_084630_2_1; 59
CLU_084703_0_0; 2677
CLU_084703_1_1; 1320
CLU_084705_1_1; 1034
CLU_084726_0_0; 807
CLU_084726_1_0; 271
CLU_084727_0_0; 342
CLU_084747_5_0; 997
CLU_084761_5_2; 240
CLU_084784_0_0; 2104
CLU_084893_2_0; 256
CLU_084893_3_0; 73
CLU_085042_1_0; 425
CLU_085048_1_0; 59
CLU_085077_2_0; 722
CLU_085077_3_0; 2134
CLU_085077_3_1; 300
CLU_085114_0_1; 460
CLU_085114_3_0; 3095
CLU_085305_1_3; 6546
CLU_085336_1_0; 1946
CLU_085355_0_0; 102
CLU_085366_0_0; 1755
CLU_085375_0_0; 3286
CLU_085376_5_0; 3498
CLU_085651_0_0; 631
CLU_085660_0_0; 200
CLU_085676_2_0; 193
CLU_085699_0_0; 42
CLU_085711_4_0; 496
CLU_085801_0_0; 329
CLU_085957_4_1; 164
CLU_085983_0_1; 224
CLU_086005_0_0; 43
CLU_086014_0_0; 281
CLU_086017_0_0; 38
CLU_086031_0_1; 637
CLU_086034_5_1; 2596
CLU_086044_1_0; 140
CLU_086287_0_0; 559
CLU_086287_1_0; 951
CLU_086300_0_0; 1939
CLU_086300_1_0; 5581
CLU_086320_0_0; 361
CLU_086361_1_0; 77
CLU_086407_4_2; 410
CLU_086499_3_0; 3242
CLU_086499_3_2; 8683
CLU_086503_2_1; 539
CLU_086503_5_1; 95
CLU_086503_7_0; 3717
CLU_086583_0_0; 10
CLU_086608_0_0; 258
CLU_086635_0_0; 1273
CLU_086649_0_0; 219
CLU_086657_0_0; 202
CLU_086669_0_0; 2031
CLU_086673_2_2; 4335
CLU_086674_0_0; 359
CLU_086902_3_1; 386
CLU_087195_3_2; 1924
CLU_087233_0_0; 152
CLU_087235_2_0; 1129
CLU_087235_2_1; 3291
CLU_087267_0_0; 90
CLU_087284_0_0; 408
CLU_087298_1_0; 288
CLU_087351_0_0; 321
CLU_087417_1_0; 1908
CLU_087476_2_0; 3780
CLU_087476_2_1; 239
CLU_087476_4_0; 1642
CLU_087508_0_0; 212
CLU_087521_1_0; 3496
CLU_087539_2_1; 978
CLU_087539_2_2; 321
CLU_087539_3_1; 4634
CLU_087540_0_0; 197
CLU_087553_0_0; 2880
CLU_087560_0_0; 747
CLU_087560_1_1; 1978
CLU_087567_0_1; 50
CLU_087573_0_0; 28
CLU_087588_0_0; 43
CLU_087602_1_0; 2028
CLU_087829_2_2; 2697
CLU_087839_0_0; 1771
CLU_087843_3_0; 157
CLU_087843_4_1; 3064
CLU_087850_0_0; 95
CLU_087859_4_2; 2530
CLU_087908_0_0; 79
CLU_087908_1_0; 742
CLU_087913_1_0; 433
CLU_087913_1_1; 67
CLU_087934_0_0; 267
CLU_087936_0_0; 3260
CLU_087936_2_1; 2180
CLU_087936_3_0; 1434
CLU_087948_0_0; 11
CLU_088144_0_0; 153
CLU_088167_0_0; 291
CLU_088236_0_0; 16
CLU_088252_0_0; 303
CLU_088255_0_0; 103
CLU_088255_1_0; 1130
CLU_088255_3_0; 2347
CLU_088255_3_1; 926
CLU_088298_2_0; 40
CLU_088365_1_1; 245
CLU_088507_0_0; 304
CLU_088541_1_0; 245
CLU_088550_0_0; 422
CLU_088557_0_0; 1672
CLU_088595_0_0; 3310
CLU_088862_0_0; 316
CLU_088863_0_1; 353
CLU_088869_0_0; 1803
CLU_088898_1_0; 4687
CLU_088902_0_0; 42
CLU_088923_0_0; 374
CLU_088964_0_0; 3805
CLU_088964_3_0; 825
CLU_088964_3_1; 4361
CLU_088965_0_0; 6225
CLU_088965_0_2; 4271
CLU_088965_6_1; 2269
CLU_089144_2_0; 288
CLU_089223_0_0; 180
CLU_089254_1_1; 1906
CLU_089258_1_0; 359
CLU_089358_0_0; 383
CLU_089358_1_1; 7551
CLU_089358_1_2; 3113
CLU_089470_3_0; 2436
CLU_089475_5_0; 2712
CLU_089475_6_4; 19
CLU_089475_6_5; 360
CLU_089568_1_2; 5800
CLU_089568_2_1; 3056
CLU_089571_0_0; 34
CLU_089574_10_1; 2305
CLU_089574_13_2; 1266
CLU_089574_13_3; 6970
CLU_089574_14_0; 2332
CLU_089574_15_1; 1228
CLU_089574_4_1; 949
CLU_089574_6_1; 228
CLU_089580_1_2; 1972
CLU_089581_0_0; 4934
CLU_089620_0_0; 31
CLU_089648_0_0; 88
CLU_089696_0_0; 259
CLU_089696_1_2; 4902
CLU_089696_3_1; 2420
CLU_089875_0_0; 64
CLU_089876_11_0; 1104
CLU_089876_11_1; 416
CLU_089876_11_2; 326
CLU_089876_13_1; 7825
CLU_089876_3_1; 295
CLU_089876_3_2; 2122
CLU_089876_3_3; 482
CLU_089876_4_0; 838
CLU_089876_5_1; 604
CLU_089876_6_3; 196
CLU_089876_7_0; 394
CLU_089876_7_1; 43
CLU_089876_7_2; 2140
CLU_089876_8_1; 275
CLU_089876_9_0; 398
CLU_089887_0_0; 127
CLU_089931_0_0; 191
CLU_089963_0_0; 440
CLU_089975_0_0; 657
CLU_089999_0_0; 376
CLU_090028_6_1; 3057
CLU_090313_1_0; 1815
CLU_090313_2_1; 303
CLU_090314_0_0; 431
CLU_090315_0_0; 65
CLU_090333_0_1; 831
CLU_090389_10_0; 2524
CLU_090389_10_2; 9931
CLU_090389_10_3; 739
CLU_090389_10_4; 6874
CLU_090389_12_0; 430
CLU_090389_14_3; 8373
CLU_090389_16_1; 4226
CLU_090389_2_1; 225
CLU_090389_8_1; 214
CLU_090389_8_4; 78
CLU_090569_2_0; 165
CLU_090584_0_0; 16
CLU_090585_0_0; 3291
CLU_090664_0_0; 361
CLU_090929_1_0; 657
CLU_090931_0_1; 756
CLU_090940_1_1; 4167
CLU_090940_3_0; 148
CLU_090959_2_0; 1185
CLU_090968_1_0; 4190
CLU_090968_2_0; 1250
CLU_090968_2_1; 174
CLU_090968_3_0; 626
CLU_090981_0_0; 6
CLU_090996_2_0; 2188
CLU_090997_0_0; 353
CLU_091006_0_0; 887
CLU_091029_0_0; 8
CLU_091169_2_0; 4806
CLU_091169_2_1; 373
CLU_091233_0_0; 6009
CLU_091233_0_2; 3411
CLU_091233_0_3; 6651
CLU_091233_5_0; 6769
CLU_091257_2_1; 2458
CLU_091257_3_1; 1033
CLU_091262_0_0; 1255
CLU_091266_0_0; 186
CLU_091281_0_0; 173
CLU_091292_0_0; 901
CLU_091331_0_0; 1674
CLU_091354_0_0; 35
CLU_091368_1_1; 3783
CLU_091396_4_1; 3260
CLU_091428_1_1; 247
CLU_091428_1_2; 47
CLU_091428_2_0; 79
CLU_091428_2_1; 67
CLU_091588_0_2; 1951
CLU_091588_2_0; 5311
CLU_091588_2_2; 307
CLU_091641_4_1; 1250
CLU_091641_7_0; 390
CLU_091656_0_1; 4813
CLU_091661_1_0; 1429
CLU_091685_0_0; 329
CLU_091687_3_0; 119
CLU_091699_2_0; 1268
CLU_091705_2_1; 3164
CLU_091705_4_0; 644
CLU_091705_4_2; 512
CLU_091705_6_0; 298
CLU_091705_6_3; 252
CLU_091705_7_4; 64
CLU_091751_0_0; 94
CLU_091805_3_0; 208
CLU_092044_1_0; 313
CLU_092045_0_0; 85
CLU_092046_0_0; 146
CLU_092076_1_0; 125
CLU_092227_0_2; 2491
CLU_092227_1_2; 377
CLU_092243_1_0; 3255
CLU_092243_2_0; 153
CLU_092313_3_0; 419
CLU_092327_0_0; 1515
CLU_092328_0_0; 1693
CLU_092338_0_0; 94
CLU_092347_0_1; 1100
CLU_092347_1_1; 251
CLU_092378_1_0; 3803
CLU_092403_0_1; 5323
CLU_092403_0_2; 5991
CLU_092418_0_0; 235
CLU_092522_1_1; 670
CLU_092522_2_1; 429
CLU_092688_2_2; 5021
CLU_092688_6_0; 371
CLU_092688_6_1; 3216
CLU_092785_1_0; 130
CLU_092792_1_1; 1656
CLU_092816_1_1; 1764
CLU_093121_0_1; 72
CLU_093163_2_0; 401
CLU_093182_0_0; 82
CLU_093224_2_0; 63
CLU_093224_2_1; 161
CLU_093315_2_0; 7571
CLU_093315_2_2; 3723
CLU_093315_2_3; 581
CLU_093405_1_0; 400
CLU_093736_0_0; 245
CLU_093759_1_0; 2099
CLU_093829_1_0; 1063
CLU_093829_2_1; 282
CLU_093834_0_0; 64
CLU_093848_3_0; 68
CLU_093850_0_0; 1322
CLU_093850_1_0; 375
CLU_093855_0_1; 3065
CLU_093855_1_0; 378
CLU_093855_3_0; 5174
CLU_093872_1_0; 3948
CLU_094099_0_0; 58
CLU_094156_2_2; 2411
CLU_094156_6_2; 139
CLU_094161_0_2; 1795
CLU_094234_2_1; 7423
CLU_094502_0_0; 485
CLU_094502_3_0; 2015
CLU_094502_3_1; 677
CLU_094585_1_1; 281
CLU_094585_2_1; 163
CLU_094691_2_1; 2312
CLU_094875_0_0; 468
CLU_094875_1_1; 2964
CLU_094875_2_1; 388
CLU_094876_0_0; 431
CLU_094876_1_0; 974
CLU_094961_0_1; 140
CLU_094970_1_1; 404
CLU_094975_0_0; 235
CLU_094982_2_0; 2923
CLU_094982_2_2; 8586
CLU_094990_0_0; 1825
CLU_095071_2_1; 12194
CLU_095211_0_0; 3696
CLU_095255_0_0; 1627
CLU_095256_0_1; 483
CLU_095256_1_0; 233
CLU_095256_2_1; 214
CLU_095296_0_0; 1607
CLU_095322_0_1; 660
CLU_095424_4_0; 8377
CLU_095424_4_1; 3848
CLU_095457_0_0; 21
CLU_095662_0_0; 473
CLU_095674_0_0; 71
CLU_095681_0_0; 85
CLU_095684_0_0; 12
CLU_095708_0_0; 3842
CLU_095765_0_0; 235
CLU_095787_0_0; 6514
CLU_095975_0_0; 407
CLU_095993_2_1; 1919
CLU_095993_4_1; 529
CLU_095994_1_2; 4734
CLU_095994_2_0; 2334
CLU_095996_1_1; 231
CLU_096064_0_0; 39
CLU_096072_2_1; 2963
CLU_096072_3_1; 5135
CLU_096072_3_2; 453
CLU_096072_3_3; 3118
CLU_096072_4_2; 5831
CLU_096072_4_3; 125
CLU_096072_5_0; 2226
CLU_096082_0_0; 2031
CLU_096083_0_0; 1606
CLU_096188_0_1; 5
CLU_096270_0_0; 195
CLU_096334_1_0; 523
CLU_096340_0_0; 4787
CLU_096352_0_0; 32
CLU_096353_0_0; 37
CLU_096446_1_0; 18
CLU_096448_0_0; 2926
CLU_096741_0_0; 2657
CLU_096753_0_0; 148
CLU_096777_1_0; 32
CLU_096796_1_0; 643
CLU_096804_1_0; 56
CLU_096824_1_0; 1748
CLU_096872_4_1; 140
CLU_096872_4_3; 323
CLU_096980_1_1; 600
CLU_096980_1_2; 309
CLU_097039_2_1; 379
