Family_name;Number_of_sequences
CLU_026169_0_0; 356
CLU_026169_1_0; 19
CLU_026186_2_0; 31
CLU_026186_2_2; 283
CLU_026187_1_0; 129
CLU_026194_0_0; 99
CLU_026202_0_1; 118
CLU_026207_2_0; 602
CLU_026209_5_0; 94
CLU_026209_7_1; 81
CLU_026236_0_0; 110
CLU_026251_0_0; 35
CLU_026253_1_0; 360
CLU_026253_2_0; 140
CLU_026264_0_1; 80
CLU_026274_0_0; 58
CLU_026296_0_0; 48
CLU_026300_1_0; 70
CLU_026337_2_0; 370
CLU_026337_3_0; 31
CLU_026341_2_0; 190
CLU_026380_0_0; 15
CLU_026386_0_0; 99
CLU_026406_3_0; 12
CLU_026406_3_1; 161
CLU_026412_2_0; 112
CLU_026420_0_0; 65
CLU_026444_1_1; 336
CLU_026447_2_0; 95
CLU_026457_5_0; 201
CLU_026533_1_1; 97
CLU_026535_0_1; 255
CLU_026535_4_0; 293
CLU_026571_0_0; 46
CLU_026579_0_0; 79
CLU_026582_1_0; 203
CLU_026582_1_1; 255
CLU_026638_0_1; 5
CLU_026638_1_0; 23
CLU_026638_2_0; 20
CLU_026642_0_0; 12
CLU_026663_0_3; 315
CLU_026663_1_0; 556
CLU_026673_11_5; 1663
CLU_026673_14_0; 1081
CLU_026673_17_1; 196
CLU_026673_19_0; 27
CLU_026673_20_1; 1948
CLU_026673_20_2; 1874
CLU_026673_29_1; 727
CLU_026673_29_2; 623
CLU_026673_29_3; 143
CLU_026673_29_4; 70
CLU_026673_3_1; 1381
CLU_026673_3_3; 1709
CLU_026673_3_4; 1815
CLU_026675_0_0; 40
CLU_026713_1_0; 37
CLU_026715_0_0; 56
CLU_026736_0_0; 111
CLU_026736_0_2; 363
CLU_026736_1_1; 132
CLU_026736_2_0; 63
CLU_026736_4_0; 15
CLU_026736_5_0; 29
CLU_026741_0_1; 65
CLU_026741_1_0; 21
CLU_026741_3_1; 100
CLU_026794_2_0; 94
CLU_026811_0_1; 102
CLU_026811_3_0; 52
CLU_026811_4_1; 90
CLU_026814_2_0; 102
CLU_026821_1_2; 115
CLU_026830_0_0; 11
CLU_026830_1_0; 73
CLU_026859_0_1; 224
CLU_026877_0_0; 95
CLU_026886_2_1; 94
CLU_026952_3_0; 51
CLU_026953_0_1; 75
CLU_026953_2_0; 59
CLU_026967_0_0; 465
CLU_026996_0_2; 164
CLU_026996_5_0; 117
CLU_026996_5_2; 529
CLU_027018_0_1; 189
CLU_027018_1_2; 229
CLU_027018_3_0; 575
CLU_027033_1_0; 109
CLU_027074_0_0; 219
CLU_027074_0_1; 118
CLU_027074_0_2; 217
CLU_027074_10_0; 88
CLU_027074_11_3; 320
CLU_027074_16_0; 103
CLU_027074_3_2; 146
CLU_027074_3_3; 52
CLU_027074_3_4; 59
CLU_027074_4_0; 20
CLU_027074_5_0; 92
CLU_027074_5_1; 38
CLU_027074_7_1; 60
CLU_027075_2_1; 45
CLU_027081_1_0; 112
CLU_027088_1_0; 182
CLU_027103_0_0; 36
CLU_027103_3_1; 80
CLU_027104_1_0; 74
CLU_027104_2_0; 16
CLU_027106_3_0; 69
CLU_027106_4_0; 129
CLU_027112_0_0; 107
CLU_027112_1_1; 78
CLU_027112_3_0; 121
CLU_027154_0_1; 528
CLU_027160_1_1; 68
CLU_027160_2_0; 165
CLU_027170_1_0; 56
CLU_027171_0_2; 173
CLU_027174_0_0; 461
CLU_027185_0_0; 14
CLU_027185_1_0; 44
CLU_027185_2_0; 113
CLU_027185_2_1; 48
CLU_027185_4_0; 11
CLU_027239_0_2; 44
CLU_027239_1_0; 316
CLU_027239_1_1; 242
CLU_027239_1_2; 571
CLU_027239_6_1; 61
CLU_027272_2_1; 494
CLU_027278_2_0; 79
CLU_027280_4_0; 531
CLU_027287_0_1; 35
CLU_027306_0_0; 42
CLU_027306_1_1; 70
CLU_027342_0_0; 98
CLU_027359_0_0; 246
CLU_027360_0_0; 185
CLU_027420_3_1; 123
CLU_027427_0_0; 67
CLU_027428_2_0; 81
CLU_027428_3_0; 65
CLU_027444_2_0; 554
CLU_027457_0_0; 24
CLU_027457_3_0; 110
CLU_027496_0_0; 60
CLU_027498_0_0; 55
CLU_027501_3_0; 26
CLU_027518_0_0; 210
CLU_027518_2_0; 343
CLU_027524_0_0; 132
CLU_027524_1_0; 126
CLU_027524_1_1; 54
CLU_027534_0_0; 93
CLU_027539_1_3; 109
CLU_027543_1_1; 244
CLU_027543_3_2; 62
CLU_027572_2_0; 100
CLU_027573_0_0; 58
CLU_027577_0_0; 25
CLU_027624_0_0; 170
CLU_027634_2_3; 129
CLU_027634_3_0; 133
CLU_027679_0_0; 103
CLU_027686_0_0; 119
CLU_027686_5_2; 280
CLU_027692_0_0; 135
CLU_027694_2_3; 39
CLU_027717_1_0; 56
CLU_027717_2_0; 24
CLU_027801_1_0; 80
CLU_027802_2_0; 160
CLU_027802_4_1; 128
CLU_027802_5_0; 108
CLU_027805_0_0; 42
CLU_027827_1_0; 42
CLU_027838_0_0; 66
CLU_027875_0_0; 94
CLU_027875_1_0; 9
CLU_027882_1_0; 505
CLU_027906_0_0; 98
CLU_027910_0_0; 34
CLU_027923_0_0; 118
CLU_027965_0_1; 183
CLU_027965_0_2; 2909
CLU_027965_2_1; 112
CLU_027965_3_0; 677
CLU_027965_6_2; 489
CLU_027974_0_1; 411
CLU_027974_3_1; 44
CLU_028002_1_0; 61
CLU_028046_0_0; 41
CLU_028060_0_0; 106
CLU_028068_1_0; 69
CLU_028071_0_0; 111
CLU_028071_1_0; 49
CLU_028119_0_0; 95
CLU_028132_1_0; 256
CLU_028138_0_0; 116
CLU_028142_5_0; 77
CLU_028192_0_0; 51
CLU_028208_0_1; 115
CLU_028208_1_0; 70
CLU_028215_0_0; 182
CLU_028223_0_0; 54
CLU_028223_0_1; 67
CLU_028223_2_1; 78
CLU_028227_2_0; 31
CLU_028236_1_1; 149
CLU_028236_5_1; 34
CLU_028272_0_0; 77
CLU_028277_1_1; 225
CLU_028277_1_2; 125
CLU_028288_0_1; 30
CLU_028288_1_0; 324
CLU_028310_1_1; 26
CLU_028311_1_1; 584
CLU_028311_4_0; 526
CLU_028364_0_0; 12
CLU_028367_3_1; 85
CLU_028376_0_1; 166
CLU_028403_0_0; 52
CLU_028458_5_0; 542
CLU_028491_0_0; 59
CLU_028494_0_0; 15
CLU_028494_1_0; 14
CLU_028547_0_0; 77
CLU_028556_1_0; 117
CLU_028556_2_0; 219
CLU_028569_1_0; 56
CLU_028601_0_1; 283
CLU_028601_3_1; 101
CLU_028608_0_0; 98
CLU_028652_0_0; 139
CLU_028679_0_0; 22
CLU_028679_1_0; 68
CLU_028716_0_0; 76
CLU_028747_2_0; 115
CLU_028747_3_0; 363
CLU_028780_2_0; 129
CLU_028812_0_0; 33
CLU_028825_0_1; 156
CLU_028869_1_1; 140
CLU_028871_6_3; 328
CLU_028872_1_0; 39
CLU_028872_1_1; 177
CLU_028888_1_0; 29
CLU_028888_2_0; 69
CLU_028924_1_0; 73
CLU_028926_2_0; 120
CLU_028926_3_1; 9
CLU_028929_1_0; 468
CLU_028929_1_1; 78
CLU_028946_0_0; 159
CLU_028946_0_1; 124
CLU_028946_1_0; 193
CLU_028946_2_2; 237
CLU_028946_3_0; 556
CLU_028970_3_2; 92
CLU_028981_0_0; 114
CLU_028981_0_1; 393
CLU_029038_1_0; 105
CLU_029070_0_0; 52
CLU_029118_2_0; 181
CLU_029121_0_0; 43
CLU_029163_0_0; 126
CLU_029210_0_1; 170
CLU_029221_2_0; 233
CLU_029238_0_0; 59
CLU_029244_1_5; 34
CLU_029244_3_0; 10
CLU_029321_1_0; 37
CLU_029358_1_0; 141
CLU_029387_0_0; 34
CLU_029389_0_1; 57
CLU_029393_1_0; 31
CLU_029393_1_2; 446
CLU_029393_5_2; 694
CLU_029402_0_0; 159
CLU_029446_0_0; 13
CLU_029446_0_1; 4
CLU_029447_0_0; 156
CLU_029469_3_0; 461
CLU_029469_3_1; 154
CLU_029501_2_0; 338
CLU_029501_4_0; 129
CLU_029507_0_1; 450
CLU_029507_2_0; 177
CLU_029507_2_1; 111
CLU_029507_2_2; 257
CLU_029531_0_0; 45
CLU_029532_2_0; 146
CLU_029538_5_0; 547
CLU_029573_2_1; 597
CLU_029591_0_0; 59
CLU_029595_0_1; 12
CLU_029618_0_0; 31
CLU_029618_0_1; 49
CLU_029618_1_1; 57
CLU_029618_1_2; 37
CLU_029618_3_0; 67
CLU_029618_3_1; 55
CLU_029651_0_0; 82
CLU_029654_1_0; 6
CLU_029654_3_0; 74
CLU_029657_0_0; 32
CLU_029727_0_1; 467
CLU_029760_0_0; 158
CLU_029808_2_0; 25
CLU_029808_3_0; 51
CLU_029811_0_0; 148
CLU_029848_0_0; 152
CLU_029848_3_0; 155
CLU_029849_4_0; 288
CLU_029942_0_1; 192
CLU_029947_0_0; 32
CLU_029960_0_0; 405
CLU_029960_1_0; 36
CLU_029960_2_0; 15
CLU_030025_0_0; 35
CLU_030025_1_0; 170
CLU_030026_0_0; 84
CLU_030027_2_1; 145
CLU_030027_5_0; 104
CLU_030030_0_0; 49
CLU_030065_1_0; 200
CLU_030066_0_1; 116
CLU_030066_1_0; 48
CLU_030066_2_0; 60
CLU_030066_3_0; 11
CLU_030069_1_0; 187
CLU_030101_2_0; 49
CLU_030101_3_1; 39
CLU_030117_2_1; 453
CLU_030130_1_0; 581
CLU_030130_12_1; 40
CLU_030130_1_2; 406
CLU_030130_4_0; 59
CLU_030140_0_1; 305
CLU_030140_0_2; 108
CLU_030140_0_3; 1031
CLU_030161_0_0; 42
CLU_030161_1_0; 65
CLU_030187_0_0; 7
CLU_030187_1_0; 94
CLU_030214_1_0; 107
CLU_030217_0_0; 107
CLU_030217_1_0; 115
CLU_030231_0_1; 368
CLU_030264_0_0; 77
CLU_030273_2_0; 383
CLU_030273_2_2; 25
CLU_030273_4_5; 48
CLU_030301_0_0; 175
CLU_030311_0_0; 161
CLU_030344_1_0; 58
CLU_030378_1_0; 119
CLU_030378_1_1; 8
CLU_030422_4_0; 185
CLU_030431_1_1; 315
CLU_030431_5_1; 6
CLU_030461_0_0; 59
CLU_030461_2_0; 16
CLU_030466_0_0; 3
CLU_030466_1_0; 117
CLU_030466_1_1; 149
CLU_030477_1_0; 45
CLU_030478_0_0; 154
CLU_030500_0_0; 48
CLU_030506_1_0; 188
CLU_030506_2_0; 22
CLU_030529_0_0; 51
CLU_030529_2_0; 32
CLU_030558_2_1; 77
CLU_030571_2_6; 79
CLU_030571_4_0; 578
CLU_030571_4_2; 52
CLU_030571_7_0; 151
CLU_030607_2_0; 85
CLU_030625_0_1; 28
CLU_030625_0_2; 58
CLU_030625_3_0; 72
CLU_030650_2_0; 121
CLU_030653_1_0; 49
CLU_030726_0_0; 8
CLU_030726_2_0; 49
CLU_030733_0_0; 381
CLU_030733_2_1; 86
CLU_030733_3_0; 59
CLU_030733_3_1; 65
CLU_030739_1_1; 149
CLU_030752_0_0; 223
CLU_030752_2_0; 49
CLU_030806_0_0; 108
CLU_030807_1_1; 53
CLU_030821_0_0; 269
CLU_030878_0_0; 48
CLU_030878_1_0; 19
CLU_030880_1_0; 249
CLU_030894_0_0; 34
CLU_030894_0_2; 241
CLU_030903_0_1; 719
CLU_030949_1_1; 507
CLU_030959_1_0; 25
CLU_030960_2_0; 180
CLU_030961_0_0; 58
CLU_030988_10_1; 1056
CLU_030988_10_2; 714
CLU_030988_12_0; 525
CLU_030988_1_2; 140
CLU_030988_13_0; 346
CLU_030988_13_1; 618
CLU_030988_13_2; 748
CLU_030988_13_3; 1688
CLU_030988_13_4; 264
CLU_030988_14_4; 171
CLU_030988_15_1; 312
CLU_030988_5_3; 151
CLU_030988_6_0; 546
CLU_030988_6_4; 113
CLU_030988_7_1; 480
CLU_030988_7_5; 125
CLU_030988_9_0; 57
CLU_030988_9_2; 116
CLU_030991_0_0; 365
CLU_031026_0_0; 443
CLU_031026_0_1; 708
CLU_031026_1_1; 1188
CLU_031026_4_4; 12
CLU_031040_10_2; 452
CLU_031040_10_3; 86
CLU_031040_3_1; 20
CLU_031040_8_2; 57
CLU_031052_0_0; 52
CLU_031052_0_2; 12
CLU_031052_1_0; 45
CLU_031052_4_0; 102
CLU_031058_0_1; 102
CLU_031077_0_0; 139
CLU_031077_0_2; 33
CLU_031082_1_0; 212
CLU_031114_0_2; 30
CLU_031114_3_0; 97
CLU_031122_0_0; 49
CLU_031132_0_1; 86
CLU_031151_0_0; 102
CLU_031153_1_0; 113
CLU_031197_0_0; 75
CLU_031197_1_0; 14
CLU_031197_1_1; 49
CLU_031223_0_0; 947
CLU_031228_1_0; 75
CLU_031243_0_0; 424
CLU_031243_0_1; 33
CLU_031243_1_0; 41
CLU_031246_2_2; 179
CLU_031246_3_0; 17
CLU_031291_0_0; 8
CLU_031291_1_0; 70
CLU_031293_0_0; 47
CLU_031312_0_0; 137
CLU_031312_1_0; 164
CLU_031317_2_2; 92
CLU_031386_0_0; 40
CLU_031404_4_2; 208
CLU_031413_0_0; 337
CLU_031450_2_0; 50
CLU_031462_2_0; 85
CLU_031500_3_0; 81
CLU_031506_1_0; 560
CLU_031506_5_3; 89
CLU_031544_0_0; 53
CLU_031544_0_1; 80
CLU_031544_1_1; 173
CLU_031544_2_0; 91
CLU_031544_3_0; 9
CLU_031544_3_1; 7
CLU_031567_2_0; 171
CLU_031572_0_0; 259
CLU_031603_0_0; 278
CLU_031603_4_1; 243
CLU_031604_0_0; 87
CLU_031618_3_0; 69
CLU_031618_3_1; 482
CLU_031625_0_0; 107
CLU_031625_2_0; 299
CLU_031625_2_1; 540
CLU_031638_0_0; 68
CLU_031638_2_0; 54
CLU_031712_0_1; 39
CLU_031712_1_0; 79
CLU_031730_0_2; 289
CLU_031730_0_3; 138
CLU_031730_1_1; 342
CLU_031730_4_2; 434
CLU_031753_2_0; 164
CLU_031753_3_0; 241
CLU_031763_2_1; 551
CLU_031797_1_1; 101
CLU_031797_4_1; 30
CLU_031798_0_0; 61
CLU_031800_0_0; 161
CLU_031804_1_1; 152
CLU_031814_0_0; 199
CLU_031814_0_1; 30
CLU_031814_1_1; 187
CLU_031820_1_0; 86
CLU_031864_5_0; 473
CLU_031864_5_1; 479
CLU_031900_0_0; 100
CLU_031900_2_0; 157
CLU_031900_5_0; 78
CLU_031900_5_1; 266
CLU_031912_0_0; 14
CLU_031914_0_0; 27
CLU_031922_0_2; 115
CLU_031922_0_3; 132
CLU_031953_0_0; 474
CLU_031953_0_1; 1488
CLU_031953_0_3; 572
CLU_031981_0_2; 96
CLU_031995_1_0; 123
CLU_031996_3_2; 101
CLU_032003_0_0; 40
CLU_032003_0_1; 32
CLU_032003_1_0; 255
CLU_032003_1_1; 25
CLU_032051_2_0; 184
CLU_032087_3_2; 589
CLU_032091_0_0; 139
CLU_032091_0_1; 48
CLU_032091_2_0; 92
CLU_032091_2_2; 59
CLU_032104_1_0; 82
CLU_032142_1_0; 56
CLU_032162_2_1; 75
CLU_032178_1_0; 71
CLU_032185_0_0; 192
CLU_032185_1_0; 91
CLU_032218_0_0; 36
CLU_032219_1_0; 65
CLU_032226_0_0; 29
CLU_032263_2_0; 266
CLU_032263_2_1; 97
CLU_032314_1_0; 70
CLU_032341_1_2; 212
CLU_032347_1_0; 88
CLU_032354_0_2; 329
CLU_032354_0_3; 253
CLU_032354_1_0; 580
CLU_032354_1_1; 536
CLU_032354_1_2; 111
CLU_032370_2_0; 109
CLU_032424_0_0; 5
CLU_032440_1_0; 176
CLU_032440_1_2; 1304
CLU_032441_0_1; 543
CLU_032441_1_1; 211
CLU_032441_1_2; 113
CLU_032444_2_0; 415
CLU_032453_1_0; 124
CLU_032453_2_0; 57
CLU_032515_2_0; 59
CLU_032516_1_0; 130
CLU_032516_2_0; 16
CLU_032571_1_0; 293
CLU_032593_0_0; 101
CLU_032597_0_0; 141
CLU_032597_0_1; 21
CLU_032612_2_1; 90
CLU_032616_2_3; 368
CLU_032621_0_0; 37
CLU_032621_0_1; 584
CLU_032646_0_0; 40
CLU_032647_0_0; 51
CLU_032647_2_0; 7
CLU_032683_1_0; 106
CLU_032690_2_0; 40
CLU_032750_0_0; 77
CLU_032773_1_0; 111
CLU_032773_2_0; 41
CLU_032773_2_1; 8
CLU_032774_0_0; 40
CLU_032775_1_1; 172
CLU_032784_4_2; 570
CLU_032820_3_0; 272
CLU_032844_0_0; 4
CLU_032848_0_1; 138
CLU_032848_3_0; 33
CLU_032848_4_1; 11
CLU_032859_1_0; 212
CLU_032878_0_0; 41
CLU_032910_0_0; 137
CLU_032910_1_0; 12
CLU_032911_0_0; 32
CLU_032911_1_0; 30
CLU_032951_2_2; 68
CLU_032966_0_0; 63
CLU_032988_1_0; 106
CLU_033006_0_0; 24
CLU_033013_0_0; 8
CLU_033039_1_4; 270
CLU_033040_1_0; 98
CLU_033040_2_0; 60
CLU_033051_0_0; 129
CLU_033070_1_0; 72
CLU_033188_1_0; 184
CLU_033209_2_0; 103
CLU_033275_1_0; 77
CLU_033275_4_0; 12
CLU_033275_4_1; 90
CLU_033293_0_1; 72
CLU_033293_1_0; 414
CLU_033319_3_2; 201
CLU_033323_1_1; 451
CLU_033323_13_0; 492
CLU_033323_1_4; 39
CLU_033323_16_0; 75
CLU_033334_1_0; 49
CLU_033336_0_0; 63
CLU_033361_2_1; 650
CLU_033366_3_0; 129
CLU_033366_3_1; 47
CLU_033367_0_0; 37
CLU_033371_0_0; 105
CLU_033438_0_0; 27
CLU_033445_0_0; 36
CLU_033446_1_1; 325
CLU_033446_2_1; 188
CLU_033446_3_0; 78
CLU_033449_2_2; 386
CLU_033458_0_0; 132
CLU_033458_0_1; 481
CLU_033472_0_0; 10
CLU_033476_1_0; 71
CLU_033480_0_0; 40
CLU_033480_1_0; 65
CLU_033484_0_0; 65
CLU_033484_1_1; 265
CLU_033494_1_0; 103
CLU_033498_0_0; 41
CLU_033546_0_0; 177
CLU_033546_4_0; 676
CLU_033562_1_0; 87
CLU_033634_0_0; 37
CLU_033636_0_0; 47
CLU_033637_0_0; 103
CLU_033661_0_1; 108
CLU_033661_1_0; 146
CLU_033671_0_0; 45
CLU_033681_0_0; 49
CLU_033748_1_0; 77
CLU_033757_0_0; 89
CLU_033769_4_0; 98
CLU_033821_5_1; 95
CLU_033856_0_0; 103
CLU_033860_2_0; 506
CLU_033904_0_0; 41
CLU_033906_0_0; 92
CLU_033940_0_0; 197
CLU_033943_0_2; 5
CLU_034004_3_1; 419
CLU_034027_3_3; 238
CLU_034036_1_0; 99
CLU_034045_0_1; 115
CLU_034045_3_0; 5
CLU_034054_0_0; 39
CLU_034054_1_0; 68
CLU_034054_1_1; 18
CLU_034057_0_0; 60
CLU_034096_0_0; 120
CLU_034097_0_0; 41
CLU_034097_1_0; 76
CLU_034099_2_0; 50
CLU_034100_1_1; 57
CLU_034114_3_0; 245
CLU_034114_3_1; 60
CLU_034126_0_0; 36
CLU_034132_2_0; 82
CLU_034137_0_0; 24
CLU_034167_0_0; 54
CLU_034170_0_0; 74
CLU_034178_0_0; 340
CLU_034228_0_0; 87
CLU_034236_0_0; 13
CLU_034263_0_1; 33
CLU_034263_1_1; 42
CLU_034265_0_0; 64
CLU_034265_1_1; 53
CLU_034311_0_1; 54
CLU_034318_1_0; 84
CLU_034318_2_0; 70
CLU_034321_2_0; 70
CLU_034378_0_0; 61
CLU_034384_1_0; 91
CLU_034384_7_0; 117
CLU_034386_2_0; 87
CLU_034388_1_1; 363
CLU_034396_1_0; 504
CLU_034402_2_0; 349
CLU_034404_1_0; 30
CLU_034407_0_0; 69
CLU_034414_0_0; 41
CLU_034436_0_0; 74
CLU_034436_1_0; 67
CLU_034469_2_0; 206
CLU_034469_7_0; 55
CLU_034469_8_0; 55
CLU_034504_0_0; 152
CLU_034547_0_1; 385
CLU_034551_1_0; 49
CLU_034557_0_0; 49
CLU_034585_4_2; 128
CLU_034595_0_0; 569
CLU_034618_1_1; 188
CLU_034621_1_0; 102
CLU_034686_0_0; 173
CLU_034687_0_0; 119
CLU_034705_2_1; 146
CLU_034712_1_0; 57
CLU_034741_0_0; 41
CLU_034742_2_0; 115
CLU_034743_0_0; 17
CLU_034754_1_1; 110
CLU_034756_0_1; 357
CLU_034765_1_0; 76
CLU_034766_1_0; 40
CLU_034780_0_0; 13
CLU_034851_1_0; 65
CLU_034851_2_0; 15
CLU_034853_0_0; 49
CLU_034866_0_1; 103
CLU_034892_0_0; 59
CLU_034908_0_0; 48
CLU_034909_1_0; 57
CLU_034953_2_0; 79
CLU_034955_0_0; 83
CLU_034976_0_0; 119
CLU_034992_1_1; 141
CLU_034992_2_0; 519
CLU_035041_0_1; 62
CLU_035041_1_1; 64
CLU_035042_1_0; 28
CLU_035084_0_0; 123
CLU_035107_0_0; 69
CLU_035113_2_1; 84
CLU_035117_0_0; 105
CLU_035117_2_1; 32
CLU_035117_6_0; 181
CLU_035132_2_0; 143
CLU_035133_0_1; 96
CLU_035134_0_0; 51
CLU_035236_0_0; 191
CLU_035236_3_0; 63
CLU_035236_4_0; 57
CLU_035237_0_0; 46
CLU_035254_1_0; 116
CLU_035254_1_1; 7
CLU_035267_0_1; 401
CLU_035267_1_1; 97
CLU_035267_3_0; 105
CLU_035332_2_1; 92
CLU_035339_0_1; 167
CLU_035339_2_0; 36
CLU_035339_2_1; 500
CLU_035339_2_2; 111
CLU_035339_4_0; 13
CLU_035361_1_0; 251
CLU_035421_0_0; 240
CLU_035425_0_0; 117
CLU_035425_0_1; 380
CLU_035503_0_0; 113
CLU_035609_0_0; 66
CLU_035609_1_0; 62
CLU_035664_5_2; 119
CLU_035664_8_4; 126
CLU_035714_4_0; 56
CLU_035722_3_1; 58
CLU_035725_0_0; 113
CLU_035727_0_0; 14
CLU_035727_1_0; 52
CLU_035730_2_0; 144
CLU_035730_2_1; 164
CLU_035730_2_4; 32
CLU_035730_3_0; 128
CLU_035730_7_2; 41
CLU_035730_9_4; 132
CLU_035731_0_1; 490
CLU_035744_2_0; 73
CLU_035750_0_0; 364
CLU_035750_0_1; 262
CLU_035750_10_0; 619
CLU_035750_1_0; 358
CLU_035750_1_1; 261
CLU_035750_12_0; 290
CLU_035750_12_1; 309
CLU_035750_3_0; 672
CLU_035750_4_0; 669
CLU_035750_4_1; 1213
CLU_035750_4_2; 610
CLU_035750_4_3; 628
CLU_035750_5_1; 30
CLU_035750_5_2; 681
CLU_035750_6_0; 39
CLU_035750_7_0; 122
CLU_035750_7_1; 405
CLU_035750_7_3; 200
CLU_035750_8_0; 582
CLU_035750_9_3; 16
CLU_035754_1_0; 115
CLU_035755_0_0; 580
CLU_035759_2_1; 739
CLU_035763_0_1; 177
CLU_035782_1_0; 38
CLU_035818_0_0; 60
CLU_035854_0_1; 11
CLU_035854_2_0; 74
CLU_035884_1_0; 36
CLU_035888_1_1; 131
CLU_035914_0_0; 311
CLU_035938_0_0; 68
CLU_035990_1_0; 73
CLU_036022_0_0; 25
CLU_036022_2_0; 226
CLU_036024_0_0; 111
CLU_036024_2_1; 360
CLU_036034_1_0; 68
CLU_036085_1_1; 62
CLU_036086_0_0; 115
CLU_036110_3_2; 216
CLU_036138_7_2; 41
CLU_036160_1_1; 80
CLU_036196_0_0; 3
CLU_036235_0_3; 633
CLU_036235_1_2; 54
CLU_036235_3_1; 129
CLU_036244_0_0; 147
CLU_036244_0_1; 143
CLU_036245_0_0; 57
CLU_036301_0_1; 216
CLU_036303_1_0; 119
CLU_036305_0_0; 9
CLU_036311_0_0; 180
CLU_036311_1_0; 53
CLU_036365_0_0; 64
CLU_036366_0_0; 274
CLU_036368_2_1; 160
CLU_036401_0_0; 21
CLU_036401_1_0; 42
CLU_036445_1_0; 37
CLU_036531_0_0; 106
CLU_036532_0_3; 152
CLU_036590_5_0; 211
CLU_036626_1_0; 73
CLU_036630_0_0; 56
CLU_036671_1_0; 53
CLU_036683_0_0; 44
CLU_036726_1_0; 191
CLU_036760_2_0; 86
CLU_036762_1_1; 689
CLU_036815_2_0; 84
CLU_036838_11_2; 136
CLU_036838_2_1; 111
CLU_036876_2_3; 110
CLU_036904_0_0; 42
CLU_036904_0_1; 136
CLU_036904_2_0; 342
CLU_036904_2_2; 107
CLU_036904_4_2; 161
CLU_036904_4_3; 59
CLU_036904_5_0; 70
CLU_036904_5_2; 103
CLU_036905_0_0; 56
CLU_036905_1_0; 135
CLU_036945_2_0; 90
CLU_036959_1_1; 333
CLU_036959_3_0; 185
CLU_037022_1_0; 58
CLU_037025_1_0; 118
CLU_037043_3_1; 177
CLU_037051_3_1; 43
CLU_037064_0_0; 80
CLU_037070_1_0; 46
CLU_037070_1_1; 99
CLU_037087_0_0; 45
CLU_037126_0_0; 86
CLU_037134_0_0; 80
CLU_037162_1_0; 197
CLU_037162_11_1; 123
CLU_037162_14_5; 117
CLU_037162_9_2; 98
CLU_037186_1_0; 19
CLU_037211_1_0; 113
CLU_037263_0_1; 687
CLU_037266_0_0; 31
CLU_037266_4_1; 87
CLU_037266_4_3; 50
CLU_037283_0_0; 51
CLU_037366_2_1; 79
CLU_037388_0_0; 307
CLU_037388_4_0; 216
CLU_037388_4_1; 407
CLU_037431_0_0; 130
CLU_037460_1_2; 358
CLU_037467_0_0; 127
CLU_037550_0_0; 406
CLU_037559_1_0; 59
CLU_037559_1_2; 16
CLU_037559_3_0; 20
CLU_037559_3_1; 36
CLU_037559_3_2; 182
CLU_037562_0_0; 44
CLU_037562_0_1; 271
CLU_037562_0_2; 649
CLU_037593_0_0; 42
CLU_037637_1_0; 122
CLU_037637_2_0; 282
CLU_037639_2_0; 85
CLU_037652_0_0; 120
CLU_037652_0_1; 8
CLU_037652_2_0; 147
CLU_037653_0_0; 36
CLU_037682_1_0; 52
CLU_037790_1_0; 296
CLU_037790_2_0; 166
CLU_037794_1_0; 246
CLU_037794_2_1; 90
CLU_037794_3_3; 57
CLU_037794_4_0; 38
CLU_037794_5_0; 159
CLU_037809_1_0; 106
CLU_037860_0_1; 122
CLU_037900_0_0; 106
CLU_037900_1_0; 6
CLU_037973_1_0; 44
CLU_037990_0_1; 560
CLU_037994_0_0; 85
CLU_037998_1_0; 73
CLU_038011_1_0; 69
CLU_038059_0_0; 44
CLU_038085_0_1; 245
CLU_038087_0_0; 26
CLU_038110_0_0; 41
CLU_038114_0_0; 13
CLU_038114_0_1; 33
CLU_038114_1_0; 17
CLU_038114_1_1; 206
CLU_038114_3_0; 10
CLU_038114_4_0; 13
CLU_038134_1_0; 217
CLU_038160_0_0; 57
CLU_038161_1_0; 67
CLU_038194_0_0; 364
CLU_038194_3_1; 207
CLU_038194_4_0; 86
CLU_038194_7_0; 96
CLU_038196_0_0; 68
CLU_038204_1_0; 76
CLU_038204_2_0; 61
CLU_038321_2_1; 79
CLU_038321_3_1; 206
CLU_038321_3_2; 383
CLU_038321_4_2; 71
CLU_038334_0_0; 59
CLU_038420_0_0; 74
CLU_038421_0_1; 525
CLU_038421_1_0; 175
CLU_038421_1_1; 351
CLU_038423_0_0; 51
CLU_038426_1_0; 36
CLU_038526_1_0; 666
CLU_038526_2_0; 77
CLU_038537_0_0; 8
CLU_038593_1_0; 44
CLU_038600_0_0; 83
CLU_038600_0_1; 330
CLU_038609_0_0; 27
CLU_038627_0_1; 17
CLU_038627_1_0; 95
CLU_038628_13_0; 125
CLU_038628_3_1; 193
CLU_038628_3_3; 97
CLU_038628_5_1; 58
CLU_038628_6_0; 530
CLU_038645_1_0; 18
CLU_038693_1_0; 205
CLU_038704_0_1; 56
CLU_038734_0_0; 33
CLU_038772_0_0; 63
CLU_038797_0_0; 243
CLU_038829_1_0; 61
CLU_038829_2_0; 103
CLU_038831_0_1; 27
CLU_038841_1_0; 409
CLU_038841_4_0; 50
